# URI 2026 Dual Actuator TVC Experiment
# Mode: Circle
# Controller: PID
# Circle: tilt 10.0 deg, W1=0.2 rad/s
# Geometry[in]: H1=13.28 H2=9.51 R=6.2 ELL=0.6 measured=True
# TiltLimit: 45.0 deg   Ts: 0.002s   Duration: 60s
# t	e1	e2	x1	x2	xd1	xd2	u1	u2	phi	theta	tilt	dt
36.7780	-172.80	59.65	-2660.0	-4185.0	-2487.2	-4244.7	0.7804	-0.4963	-0.15063	0.09070	10.064	0.002000
36.7800	-173.36	59.51	-2659.0	-4186.0	-2485.6	-4245.5	0.7853	-0.4912	-0.15067	0.09066	10.065	0.002000
36.7820	-172.93	60.37	-2657.0	-4186.0	-2484.1	-4246.4	0.7802	-0.4964	-0.15067	0.09059	10.063	0.002000
36.7840	-173.50	60.23	-2656.0	-4187.0	-2482.5	-4247.2	0.7855	-0.5015	-0.15071	0.09054	10.063	0.002000
36.7860	-173.06	60.09	-2654.0	-4188.0	-2480.9	-4248.1	0.7805	-0.5066	-0.15075	0.09047	10.063	0.002000
36.7880	-172.63	59.94	-2652.0	-4189.0	-2479.4	-4248.9	0.7750	-0.5115	-0.15079	0.09039	10.063	0.002000
36.7900	-173.20	59.80	-2651.0	-4190.0	-2477.8	-4249.8	0.7799	-0.5068	-0.15083	0.09035	10.063	0.002000
36.7920	-172.77	59.66	-2649.0	-4191.0	-2476.2	-4250.7	0.7747	-0.5017	-0.15087	0.09027	10.063	0.002000
36.7940	-173.34	59.51	-2648.0	-4192.0	-2474.7	-4251.5	0.7799	-0.4964	-0.15090	0.09023	10.064	0.002000
36.7960	-172.91	59.37	-2646.0	-4193.0	-2473.1	-4252.4	0.7750	-0.4909	-0.15094	0.09015	10.063	0.002000
36.7980	-173.48	59.22	-2645.0	-4194.0	-2471.5	-4253.2	0.7803	-0.4854	-0.15098	0.09011	10.064	0.002000
36.8000	-173.05	59.08	-2643.0	-4195.0	-2470.0	-4254.1	0.7757	-0.4890	-0.15102	0.09003	10.064	0.002000
36.8020	-173.62	59.93	-2642.0	-4195.0	-2468.4	-4254.9	0.7810	-0.4942	-0.15102	0.09000	10.063	0.002000
36.8040	-173.19	59.78	-2640.0	-4196.0	-2466.8	-4255.8	0.7855	-0.4994	-0.15106	0.08992	10.063	0.002000
36.8060	-173.76	59.63	-2639.0	-4197.0	-2465.2	-4256.6	0.7913	-0.5045	-0.15110	0.08988	10.063	0.002000
36.8080	-173.33	59.49	-2637.0	-4198.0	-2463.7	-4257.5	0.7868	-0.5094	-0.15114	0.08980	10.063	0.002000
36.8100	-172.91	59.34	-2635.0	-4199.0	-2462.1	-4258.3	0.7815	-0.5047	-0.15118	0.08972	10.063	0.002000
36.8120	-173.48	59.19	-2634.0	-4200.0	-2460.5	-4259.2	0.7866	-0.4996	-0.15122	0.08968	10.063	0.002000
36.8140	-173.05	59.04	-2632.0	-4201.0	-2458.9	-4260.0	0.7816	-0.4943	-0.15126	0.08960	10.063	0.002000
36.8160	-173.62	58.89	-2631.0	-4202.0	-2457.4	-4260.9	0.7869	-0.4888	-0.15130	0.08956	10.064	0.002000
36.8180	-173.20	58.73	-2629.0	-4203.0	-2455.8	-4261.7	0.7821	-0.4832	-0.15133	0.08948	10.063	0.002000
36.8200	-173.77	58.58	-2628.0	-4204.0	-2454.2	-4262.6	0.7875	-0.4778	-0.15137	0.08944	10.064	0.002000
36.8220	-173.34	58.43	-2626.0	-4205.0	-2452.7	-4263.4	0.7828	-0.4814	-0.15141	0.08937	10.064	0.002000
36.8240	-172.92	58.27	-2624.0	-4206.0	-2451.1	-4264.3	0.7773	-0.4853	-0.15145	0.08929	10.063	0.002000
36.8260	-173.49	58.12	-2623.0	-4207.0	-2449.5	-4265.1	0.7823	-0.4892	-0.15149	0.08925	10.064	0.002000
36.8280	-173.07	58.97	-2621.0	-4207.0	-2447.9	-4266.0	0.7772	-0.4946	-0.15149	0.08917	10.062	0.002000
36.8300	-173.64	58.81	-2620.0	-4208.0	-2446.4	-4266.8	0.7825	-0.4999	-0.15153	0.08913	10.063	0.002000
36.8320	-173.22	58.65	-2618.0	-4209.0	-2444.8	-4267.7	0.7777	-0.5051	-0.15157	0.08905	10.062	0.002000
36.8340	-172.80	58.50	-2616.0	-4210.0	-2443.2	-4268.5	0.7721	-0.5006	-0.15161	0.08898	10.062	0.002000
36.8360	-173.37	58.34	-2615.0	-4211.0	-2441.6	-4269.3	0.7770	-0.4956	-0.15165	0.08894	10.063	0.002000
36.8380	-173.95	58.18	-2614.0	-4212.0	-2440.1	-4270.2	0.7826	-0.4902	-0.15169	0.08889	10.064	0.002000
36.8400	-173.53	58.02	-2612.0	-4213.0	-2438.5	-4271.0	0.7878	-0.4848	-0.15173	0.08882	10.063	0.002000
36.8420	-174.10	57.86	-2611.0	-4214.0	-2436.9	-4271.9	0.7937	-0.4792	-0.15176	0.08878	10.064	0.002000
36.8440	-173.68	58.70	-2609.0	-4214.0	-2435.3	-4272.7	0.7986	-0.4842	-0.15177	0.08870	10.062	0.002000
36.8460	-173.26	58.54	-2607.0	-4215.0	-2433.7	-4273.5	0.7938	-0.4891	-0.15181	0.08862	10.062	0.002000
36.8480	-173.84	58.38	-2606.0	-4216.0	-2432.2	-4274.4	0.7992	-0.4940	-0.15184	0.08858	10.062	0.002000
36.8500	-173.42	58.22	-2604.0	-4217.0	-2430.6	-4275.2	0.7945	-0.4988	-0.15188	0.08851	10.062	0.002000
36.8520	-174.00	58.06	-2603.0	-4218.0	-2429.0	-4276.1	0.8000	-0.4940	-0.15192	0.08846	10.063	0.002000
36.8540	-173.58	57.89	-2601.0	-4219.0	-2427.4	-4276.9	0.7953	-0.4888	-0.15196	0.08839	10.063	0.002000
36.8560	-174.16	57.73	-2600.0	-4220.0	-2425.8	-4277.7	0.8008	-0.4834	-0.15200	0.08835	10.063	0.002000
36.8580	-173.74	57.57	-2598.0	-4221.0	-2424.3	-4278.6	0.7961	-0.4779	-0.15204	0.08827	10.063	0.002000
36.8600	-173.32	57.40	-2596.0	-4222.0	-2422.7	-4279.4	0.7909	-0.4723	-0.15208	0.08819	10.063	0.002000
36.8620	-173.90	57.24	-2595.0	-4223.0	-2421.1	-4280.2	0.7957	-0.4759	-0.15212	0.08815	10.063	0.002000
36.8640	-173.48	58.07	-2593.0	-4223.0	-2419.5	-4281.1	0.7907	-0.4809	-0.15212	0.08808	10.062	0.002000
36.8660	-174.06	56.90	-2592.0	-4225.0	-2417.9	-4281.9	0.7961	-0.4751	-0.15219	0.08803	10.064	0.002000
36.8680	-173.64	57.74	-2590.0	-4225.0	-2416.4	-4282.7	0.7912	-0.4800	-0.15220	0.08796	10.062	0.002000
36.8700	-173.23	57.57	-2588.0	-4226.0	-2414.8	-4283.6	0.7858	-0.4849	-0.15224	0.08788	10.062	0.002000
36.8720	-173.81	57.40	-2587.0	-4227.0	-2413.2	-4284.4	0.7907	-0.4897	-0.15227	0.08784	10.062	0.002000
36.8740	-173.39	57.23	-2585.0	-4228.0	-2411.6	-4285.2	0.7856	-0.4943	-0.15231	0.08776	10.062	0.002000
36.8760	-173.98	57.06	-2584.0	-4229.0	-2410.0	-4286.1	0.7909	-0.4894	-0.15235	0.08772	10.063	0.002000
36.8780	-173.56	56.89	-2582.0	-4230.0	-2408.4	-4286.9	0.7860	-0.4842	-0.15239	0.08764	10.063	0.002000
36.8800	-174.14	56.72	-2581.0	-4231.0	-2406.9	-4287.7	0.7915	-0.4787	-0.15243	0.08760	10.063	0.002000
36.8820	-173.73	56.54	-2579.0	-4232.0	-2405.3	-4288.5	0.7867	-0.4731	-0.15247	0.08752	10.063	0.002000
36.8840	-174.31	57.37	-2578.0	-4232.0	-2403.7	-4289.4	0.7922	-0.4780	-0.15247	0.08748	10.062	0.002000
36.8860	-173.90	57.20	-2576.0	-4233.0	-2402.1	-4290.2	0.7876	-0.4830	-0.15251	0.08741	10.062	0.002000
36.8880	-174.48	57.03	-2575.0	-4234.0	-2400.5	-4291.0	0.7931	-0.4879	-0.15255	0.08737	10.063	0.002000
36.8900	-174.07	56.85	-2573.0	-4235.0	-2398.9	-4291.9	0.7886	-0.4926	-0.15259	0.08729	10.062	0.002000
36.8920	-173.66	56.68	-2571.0	-4236.0	-2397.3	-4292.7	0.7832	-0.4877	-0.15263	0.08721	10.062	0.002000
36.8940	-174.24	56.50	-2570.0	-4237.0	-2395.8	-4293.5	0.7882	-0.4824	-0.15266	0.08717	10.063	0.002000
36.8960	-173.83	56.32	-2568.0	-4238.0	-2394.2	-4294.3	0.7832	-0.4769	-0.15270	0.08709	10.063	0.002000
36.8980	-174.42	56.15	-2567.0	-4239.0	-2392.6	-4295.1	0.7885	-0.4713	-0.15274	0.08705	10.063	0.002000
36.9000	-174.00	56.97	-2565.0	-4239.0	-2391.0	-4296.0	0.7839	-0.4762	-0.15275	0.08698	10.061	0.002000
36.9020	-174.59	56.79	-2564.0	-4240.0	-2389.4	-4296.8	0.7893	-0.4812	-0.15278	0.08694	10.062	0.002000
36.9040	-174.18	56.61	-2562.0	-4241.0	-2387.8	-4297.6	0.7940	-0.4860	-0.15282	0.08686	10.062	0.002000
36.9060	-173.77	56.43	-2560.0	-4242.0	-2386.2	-4298.4	0.7888	-0.4907	-0.15286	0.08678	10.062	0.002000
36.9080	-174.36	56.25	-2559.0	-4243.0	-2384.6	-4299.3	0.7940	-0.4858	-0.15290	0.08674	10.062	0.002000
36.9100	-173.95	56.07	-2557.0	-4244.0	-2383.1	-4300.1	0.7891	-0.4805	-0.15294	0.08666	10.062	0.002000
36.9120	-174.54	55.89	-2556.0	-4245.0	-2381.5	-4300.9	0.7946	-0.4750	-0.15298	0.08662	10.063	0.002000
36.9140	-174.13	55.71	-2554.0	-4246.0	-2379.9	-4301.7	0.7898	-0.4693	-0.15302	0.08654	10.063	0.002000
36.9160	-173.72	56.53	-2552.0	-4246.0	-2378.3	-4302.5	0.7844	-0.4743	-0.15302	0.08647	10.061	0.002000
36.9180	-174.31	56.34	-2551.0	-4247.0	-2376.7	-4303.3	0.7895	-0.4792	-0.15306	0.08643	10.062	0.002000
36.9200	-173.90	56.16	-2549.0	-4248.0	-2375.1	-4304.2	0.7844	-0.4840	-0.15310	0.08635	10.061	0.002000
36.9220	-174.49	55.97	-2548.0	-4249.0	-2373.5	-4305.0	0.7897	-0.4886	-0.15313	0.08631	10.062	0.002000
36.9240	-174.08	55.79	-2546.0	-4250.0	-2371.9	-4305.8	0.7852	-0.4837	-0.15317	0.08623	10.062	0.002000
36.9260	-174.67	55.60	-2545.0	-4251.0	-2370.3	-4306.6	0.7905	-0.4784	-0.15321	0.08619	10.063	0.002000
36.9280	-174.26	55.42	-2543.0	-4252.0	-2368.7	-4307.4	0.7952	-0.4728	-0.15325	0.08611	10.062	0.002000
36.9300	-173.86	55.23	-2541.0	-4253.0	-2367.1	-4308.2	0.7900	-0.4671	-0.15329	0.08603	10.062	0.002000
36.9320	-174.45	55.04	-2540.0	-4254.0	-2365.5	-4309.0	0.7953	-0.4614	-0.15333	0.08599	10.063	0.002000
36.9340	-174.04	55.85	-2538.0	-4254.0	-2364.0	-4309.9	0.7904	-0.4662	-0.15333	0.08592	10.061	0.002000
36.9360	-174.64	55.66	-2537.0	-4255.0	-2362.4	-4310.7	0.7959	-0.4710	-0.15337	0.08588	10.062	0.002000
36.9380	-174.23	55.47	-2535.0	-4256.0	-2360.8	-4311.5	0.7912	-0.4757	-0.15341	0.08580	10.062	0.002000
36.9400	-174.83	55.28	-2534.0	-4257.0	-2359.2	-4312.3	0.7967	-0.4804	-0.15345	0.08576	10.062	0.002000
36.9420	-174.42	55.09	-2532.0	-4258.0	-2357.6	-4313.1	0.7921	-0.4756	-0.15349	0.08568	10.062	0.002000
36.9440	-175.01	54.90	-2531.0	-4259.0	-2356.0	-4313.9	0.7976	-0.4702	-0.15352	0.08564	10.063	0.002000
36.9460	-174.61	55.71	-2529.0	-4259.0	-2354.4	-4314.7	0.7932	-0.4753	-0.15353	0.08556	10.061	0.002000
36.9480	-174.21	55.52	-2527.0	-4260.0	-2352.8	-4315.5	0.7878	-0.4804	-0.15357	0.08549	10.061	0.002000
36.9500	-174.80	55.32	-2526.0	-4261.0	-2351.2	-4316.3	0.7929	-0.4852	-0.15360	0.08544	10.061	0.002000
36.9520	-174.40	55.13	-2524.0	-4262.0	-2349.6	-4317.1	0.7879	-0.4805	-0.15364	0.08537	10.061	0.002000
36.9540	-174.99	54.93	-2523.0	-4263.0	-2348.0	-4317.9	0.7933	-0.4752	-0.15368	0.08533	10.062	0.002000
36.9560	-174.59	54.74	-2521.0	-4264.0	-2346.4	-4318.7	0.7978	-0.4697	-0.15372	0.08525	10.062	0.002000
36.9580	-175.19	54.54	-2520.0	-4265.0	-2344.8	-4319.5	0.8036	-0.4640	-0.15376	0.08521	10.063	0.002000
36.9600	-174.79	54.35	-2518.0	-4266.0	-2343.2	-4320.3	0.7992	-0.4583	-0.15380	0.08513	10.062	0.002000
36.9620	-174.38	54.15	-2516.0	-4267.0	-2341.6	-4321.1	0.7940	-0.4526	-0.15384	0.08505	10.062	0.002000
36.9640	-174.98	54.95	-2515.0	-4267.0	-2340.0	-4322.0	0.7992	-0.4572	-0.15384	0.08501	10.061	0.002000
36.9660	-174.58	54.75	-2513.0	-4268.0	-2338.4	-4322.8	0.7943	-0.4618	-0.15388	0.08494	10.061	0.002000
36.9680	-175.18	54.55	-2512.0	-4269.0	-2336.8	-4323.6	0.7997	-0.4664	-0.15392	0.08489	10.062	0.002000
36.9700	-174.78	54.35	-2510.0	-4270.0	-2335.2	-4324.4	0.7950	-0.4710	-0.15396	0.08482	10.062	0.002000
36.9720	-174.38	54.15	-2508.0	-4271.0	-2333.6	-4325.2	0.7896	-0.4754	-0.15399	0.08474	10.062	0.002000
36.9740	-174.98	54.95	-2507.0	-4271.0	-2332.0	-4326.0	0.7947	-0.4810	-0.15400	0.08470	10.061	0.002000
36.9760	-174.58	53.75	-2505.0	-4273.0	-2330.4	-4326.7	0.7897	-0.4755	-0.15407	0.08462	10.062	0.002000
36.9780	-175.18	54.55	-2504.0	-4273.0	-2328.8	-4327.5	0.7950	-0.4807	-0.15407	0.08458	10.061	0.002000
36.9800	-174.78	54.34	-2502.0	-4274.0	-2327.2	-4328.3	0.7996	-0.4856	-0.15411	0.08450	10.061	0.002000
36.9820	-175.38	54.14	-2501.0	-4275.0	-2325.6	-4329.1	0.8054	-0.4808	-0.15415	0.08446	10.062	0.002000
36.9840	-174.98	53.94	-2499.0	-4276.0	-2324.0	-4329.9	0.8010	-0.4756	-0.15419	0.08438	10.062	0.002000
36.9860	-175.59	53.73	-2498.0	-4277.0	-2322.4	-4330.7	0.8067	-0.4701	-0.15423	0.08434	10.062	0.002000
36.9880	-175.19	53.52	-2496.0	-4278.0	-2320.8	-4331.5	0.8023	-0.4644	-0.15427	0.08426	10.062	0.002000
36.9900	-174.79	54.32	-2494.0	-4278.0	-2319.2	-4332.3	0.7971	-0.4694	-0.15427	0.08419	10.060	0.002000
36.9920	-174.39	54.11	-2492.0	-4279.0	-2317.6	-4333.1	0.7914	-0.4743	-0.15431	0.08411	10.060	0.002000
36.9940	-175.00	53.90	-2491.0	-4280.0	-2316.0	-4333.9	0.7962	-0.4790	-0.15435	0.08407	10.061	0.002000
36.9960	-175.60	53.70	-2490.0	-4281.0	-2314.4	-4334.7	0.8018	-0.4740	-0.15438	0.08403	10.062	0.002000
36.9980	-175.20	53.49	-2488.0	-4282.0	-2312.8	-4335.5	0.8069	-0.4687	-0.15442	0.08395	10.062	0.002000
37.0000	-174.81	53.28	-2486.0	-4283.0	-2311.2	-4336.3	0.8019	-0.4631	-0.15446	0.08387	10.062	0.002000
37.0020	-175.41	53.07	-2485.0	-4284.0	-2309.6	-4337.1	0.8074	-0.4573	-0.15450	0.08383	10.062	0.002000
37.0040	-175.02	52.86	-2483.0	-4285.0	-2308.0	-4337.9	0.8026	-0.4514	-0.15454	0.08375	10.062	0.002000
37.0060	-175.62	53.65	-2482.0	-4285.0	-2306.4	-4338.6	0.8082	-0.4562	-0.15454	0.08372	10.061	0.002000
37.0080	-175.23	53.43	-2480.0	-4286.0	-2304.8	-4339.4	0.8035	-0.4609	-0.15458	0.08364	10.061	0.002000
37.0100	-175.83	53.22	-2479.0	-4287.0	-2303.2	-4340.2	0.8091	-0.4655	-0.15462	0.08360	10.062	0.002000
37.0120	-175.44	53.01	-2477.0	-4288.0	-2301.6	-4341.0	0.8046	-0.4700	-0.15466	0.08352	10.062	0.002000
37.0140	-175.05	52.79	-2475.0	-4289.0	-2300.0	-4341.8	0.7993	-0.4649	-0.15470	0.08344	10.062	0.002000
37.0160	-175.65	53.58	-2474.0	-4289.0	-2298.3	-4342.6	0.8045	-0.4702	-0.15470	0.08340	10.061	0.002000
37.0180	-175.26	53.36	-2472.0	-4290.0	-2296.7	-4343.4	0.7995	-0.4754	-0.15474	0.08333	10.061	0.002000
37.0200	-174.87	53.15	-2470.0	-4291.0	-2295.1	-4344.1	0.7941	-0.4802	-0.15478	0.08325	10.060	0.002000
37.0220	-175.48	52.93	-2469.0	-4292.0	-2293.5	-4344.9	0.7991	-0.4753	-0.15482	0.08321	10.061	0.002000
37.0240	-175.08	52.71	-2467.0	-4293.0	-2291.9	-4345.7	0.7940	-0.4700	-0.15485	0.08313	10.061	0.002000
37.0260	-175.69	52.50	-2466.0	-4294.0	-2290.3	-4346.5	0.7993	-0.4645	-0.15489	0.08309	10.062	0.002000
37.0280	-175.30	53.28	-2464.0	-4294.0	-2288.7	-4347.3	0.8039	-0.4696	-0.15490	0.08301	10.060	0.002000
37.0300	-175.91	53.06	-2463.0	-4295.0	-2287.1	-4348.1	0.8097	-0.4746	-0.15493	0.08297	10.061	0.002000
37.0320	-175.52	52.84	-2461.0	-4296.0	-2285.5	-4348.8	0.8054	-0.4699	-0.15497	0.08289	10.061	0.002000
37.0340	-175.13	52.62	-2459.0	-4297.0	-2283.9	-4349.6	0.8002	-0.4646	-0.15501	0.08282	10.061	0.002000
37.0360	-175.74	52.40	-2458.0	-4298.0	-2282.3	-4350.4	0.8054	-0.4590	-0.15505	0.08277	10.061	0.002000
37.0380	-175.35	52.18	-2456.0	-4299.0	-2280.7	-4351.2	0.8006	-0.4532	-0.15509	0.08270	10.061	0.002000
37.0400	-174.96	51.95	-2454.0	-4300.0	-2279.0	-4352.0	0.7951	-0.4473	-0.15513	0.08262	10.061	0.002000
37.0420	-175.57	51.73	-2453.0	-4301.0	-2277.4	-4352.7	0.8001	-0.4414	-0.15516	0.08258	10.062	0.002000
37.0440	-175.18	51.51	-2451.0	-4302.0	-2275.8	-4353.5	0.7951	-0.4447	-0.15520	0.08250	10.062	0.002000
37.0460	-175.79	52.28	-2450.0	-4302.0	-2274.2	-4354.3	0.8005	-0.4494	-0.15521	0.08246	10.061	0.002000
37.0480	-175.41	52.06	-2448.0	-4303.0	-2272.6	-4355.1	0.8051	-0.4542	-0.15525	0.08238	10.061	0.002000
37.0500	-176.02	51.83	-2447.0	-4304.0	-2271.0	-4355.8	0.8109	-0.4589	-0.15528	0.08234	10.062	0.002000
37.0520	-175.63	51.61	-2445.0	-4305.0	-2269.4	-4356.6	0.8066	-0.4634	-0.15532	0.08226	10.062	0.002000
37.0540	-175.24	52.38	-2443.0	-4305.0	-2267.8	-4357.4	0.8014	-0.4690	-0.15533	0.08219	10.060	0.002000
37.0560	-175.86	52.15	-2442.0	-4306.0	-2266.1	-4358.2	0.8067	-0.4744	-0.15536	0.08215	10.061	0.002000
37.0580	-175.47	51.92	-2440.0	-4307.0	-2264.5	-4358.9	0.8018	-0.4792	-0.15540	0.08207	10.060	0.002000
37.0600	-175.08	51.70	-2438.0	-4308.0	-2262.9	-4359.7	0.7964	-0.4744	-0.15544	0.08199	10.060	0.002000
37.0620	-175.70	51.47	-2437.0	-4309.0	-2261.3	-4360.5	0.8014	-0.4692	-0.15548	0.08195	10.061	0.002000
37.0640	-175.31	51.24	-2435.0	-4310.0	-2259.7	-4361.2	0.7965	-0.4637	-0.15552	0.08187	10.061	0.002000
37.0660	-175.93	52.01	-2434.0	-4310.0	-2258.1	-4362.0	0.8018	-0.4689	-0.15552	0.08184	10.060	0.002000
37.0680	-175.54	51.77	-2432.0	-4311.0	-2256.5	-4362.8	0.8065	-0.4738	-0.15556	0.08176	10.060	0.002000
37.0700	-175.16	51.54	-2430.0	-4312.0	-2254.8	-4363.5	0.8014	-0.4689	-0.15560	0.08168	10.060	0.002000
37.0720	-174.77	51.31	-2428.0	-4313.0	-2253.2	-4364.3	0.7958	-0.4636	-0.15564	0.08160	10.060	0.002000
37.0740	-175.39	51.08	-2427.0	-4314.0	-2251.6	-4365.1	0.8007	-0.4580	-0.15568	0.08156	10.061	0.002000
37.0760	-175.01	50.84	-2425.0	-4315.0	-2250.0	-4365.8	0.7956	-0.4522	-0.15571	0.08148	10.061	0.002000
37.0780	-175.62	50.61	-2424.0	-4316.0	-2248.4	-4366.6	0.8009	-0.4462	-0.15575	0.08144	10.061	0.002000
37.0800	-175.24	50.37	-2422.0	-4317.0	-2246.8	-4367.4	0.8054	-0.4402	-0.15579	0.08136	10.061	0.002000
37.0820	-174.86	51.14	-2420.0	-4317.0	-2245.1	-4368.1	0.8003	-0.4448	-0.15580	0.08129	10.060	0.002000
37.0840	-175.48	50.90	-2419.0	-4318.0	-2243.5	-4368.9	0.8056	-0.4494	-0.15583	0.08125	10.060	0.002000
37.0860	-175.09	50.66	-2417.0	-4319.0	-2241.9	-4369.7	0.8008	-0.4539	-0.15587	0.08117	10.060	0.002000
37.0880	-175.71	50.42	-2416.0	-4320.0	-2240.3	-4370.4	0.8063	-0.4582	-0.15591	0.08113	10.061	0.002000
37.0900	-175.33	50.19	-2414.0	-4321.0	-2238.7	-4371.2	0.8018	-0.4529	-0.15595	0.08105	10.061	0.002000
37.0920	-174.95	50.95	-2412.0	-4321.0	-2237.0	-4371.9	0.7965	-0.4582	-0.15595	0.08097	10.059	0.002000
37.0940	-175.57	50.71	-2411.0	-4322.0	-2235.4	-4372.7	0.8016	-0.4632	-0.15599	0.08093	10.060	0.002000
37.0960	-175.19	50.47	-2409.0	-4323.0	-2233.8	-4373.5	0.7968	-0.4677	-0.15603	0.08085	10.060	0.002000
37.0980	-175.81	50.23	-2408.0	-4324.0	-2232.2	-4374.2	0.8022	-0.4627	-0.15607	0.08081	10.061	0.002000
37.1000	-175.43	49.98	-2406.0	-4325.0	-2230.6	-4375.0	0.8070	-0.4574	-0.15610	0.08073	10.061	0.002000
37.1020	-175.05	49.74	-2404.0	-4326.0	-2229.0	-4375.7	0.8019	-0.4517	-0.15614	0.08066	10.061	0.002000
37.1040	-175.67	50.50	-2403.0	-4326.0	-2227.3	-4376.5	0.8072	-0.4568	-0.15615	0.08062	10.060	0.002000
37.1060	-175.29	50.26	-2401.0	-4327.0	-2225.7	-4377.3	0.8024	-0.4616	-0.15619	0.08054	10.060	0.002000
37.1080	-175.91	50.01	-2400.0	-4328.0	-2224.1	-4378.0	0.8080	-0.4567	-0.15622	0.08050	10.061	0.002000
37.1100	-175.53	49.77	-2398.0	-4329.0	-2222.5	-4378.8	0.8035	-0.4513	-0.15626	0.08042	10.061	0.002000
37.1120	-175.16	49.52	-2396.0	-4330.0	-2220.8	-4379.5	0.7982	-0.4456	-0.15630	0.08034	10.061	0.002000
37.1140	-175.78	49.27	-2395.0	-4331.0	-2219.2	-4380.3	0.8034	-0.4397	-0.15634	0.08030	10.061	0.002000
37.1160	-175.40	50.03	-2393.0	-4331.0	-2217.6	-4381.0	0.7985	-0.4445	-0.15634	0.08023	10.060	0.002000
37.1180	-176.03	49.78	-2392.0	-4332.0	-2216.0	-4381.8	0.8039	-0.4492	-0.15638	0.08019	10.060	0.002000
37.1200	-175.65	49.53	-2390.0	-4333.0	-2214.4	-4382.5	0.8088	-0.4538	-0.15642	0.08011	10.060	0.002000
37.1220	-175.27	49.28	-2388.0	-4334.0	-2212.7	-4383.3	0.8037	-0.4486	-0.15646	0.08003	10.060	0.002000
37.1240	-175.90	49.03	-2387.0	-4335.0	-2211.1	-4384.0	0.8090	-0.4430	-0.15649	0.07999	10.061	0.002000
37.1260	-175.52	49.78	-2385.0	-4335.0	-2209.5	-4384.8	0.8043	-0.4480	-0.15650	0.07991	10.060	0.002000
37.1280	-175.15	49.53	-2383.0	-4336.0	-2207.9	-4385.5	0.7989	-0.4529	-0.15654	0.07983	10.059	0.002000
37.1300	-175.77	49.28	-2382.0	-4337.0	-2206.2	-4386.3	0.8040	-0.4574	-0.15657	0.07979	10.060	0.002000
37.1320	-175.40	49.03	-2380.0	-4338.0	-2204.6	-4387.0	0.7991	-0.4523	-0.15661	0.07971	10.060	0.002000
37.1340	-176.02	48.78	-2379.0	-4339.0	-2203.0	-4387.8	0.8045	-0.4468	-0.15665	0.07967	10.061	0.002000
37.1360	-175.65	49.52	-2377.0	-4339.0	-2201.4	-4388.5	0.8093	-0.4520	-0.15665	0.07960	10.059	0.002000
37.1380	-176.27	49.27	-2376.0	-4340.0	-2199.7	-4389.3	0.8151	-0.4569	-0.15669	0.07956	10.060	0.002000
37.1400	-175.90	49.01	-2374.0	-4341.0	-2198.1	-4390.0	0.8200	-0.4520	-0.15673	0.07948	10.060	0.002000
37.1420	-175.53	48.76	-2372.0	-4342.0	-2196.5	-4390.8	0.8152	-0.4466	-0.15677	0.07940	10.060	0.002000
37.1440	-176.15	48.50	-2371.0	-4343.0	-2194.8	-4391.5	0.8208	-0.4409	-0.15681	0.07936	10.061	0.002000
37.1460	-175.78	49.25	-2369.0	-4343.0	-2193.2	-4392.2	0.8162	-0.4458	-0.15681	0.07928	10.059	0.002000
37.1480	-175.41	48.99	-2367.0	-4344.0	-2191.6	-4393.0	0.8110	-0.4506	-0.15685	0.07921	10.059	0.002000
37.1500	-176.04	48.73	-2366.0	-4345.0	-2190.0	-4393.7	0.8162	-0.4549	-0.15689	0.07916	10.060	0.002000
37.1520	-175.66	48.47	-2364.0	-4346.0	-2188.3	-4394.5	0.8113	-0.4498	-0.15693	0.07909	10.060	0.002000
37.1540	-175.29	48.21	-2362.0	-4347.0	-2186.7	-4395.2	0.8059	-0.4443	-0.15697	0.07901	10.060	0.002000
37.1560	-174.92	47.95	-2360.0	-4348.0	-2185.1	-4396.0	0.8002	-0.4385	-0.15700	0.07893	10.060	0.002000
37.1580	-175.55	48.69	-2359.0	-4348.0	-2183.4	-4396.7	0.8049	-0.4434	-0.15701	0.07889	10.059	0.002000
37.1600	-176.18	48.43	-2358.0	-4349.0	-2181.8	-4397.4	0.8105	-0.4481	-0.15704	0.07885	10.060	0.002000
37.1620	-175.81	48.17	-2356.0	-4350.0	-2180.2	-4398.2	0.8156	-0.4432	-0.15708	0.07877	10.060	0.002000
37.1640	-175.44	47.91	-2354.0	-4351.0	-2178.6	-4398.9	0.8107	-0.4377	-0.15712	0.07869	10.060	0.002000
37.1660	-176.07	48.65	-2353.0	-4351.0	-2176.9	-4399.6	0.8162	-0.4427	-0.15712	0.07866	10.059	0.002000
37.1680	-175.70	48.38	-2351.0	-4352.0	-2175.3	-4400.4	0.8115	-0.4476	-0.15716	0.07858	10.059	0.002000
37.1700	-175.33	48.12	-2349.0	-4353.0	-2173.7	-4401.1	0.8063	-0.4520	-0.15720	0.07850	10.059	0.002000
37.1720	-175.96	47.85	-2348.0	-4354.0	-2172.0	-4401.9	0.8115	-0.4469	-0.15724	0.07846	10.060	0.002000
37.1740	-175.60	47.59	-2346.0	-4355.0	-2170.4	-4402.6	0.8066	-0.4414	-0.15728	0.07838	10.060	0.002000
37.1760	-175.23	48.32	-2344.0	-4355.0	-2168.8	-4403.3	0.8011	-0.4465	-0.15728	0.07831	10.058	0.002000
